Time,CwndBytes
31.6434,15010
31.7048,15149
31.7169,15287
31.7289,15424
31.7409,15559
31.7529,15693
31.8083,15826
31.8203,15958
31.8324,16089
31.8444,16219
31.8564,16348
31.9118,16476
31.9238,16603
31.9359,16729
31.9479,16854
31.9599,16978
32.0093,17101
32.0213,17223
32.0334,17344
32.0454,17464
32.0574,17584
32.1068,17703
32.1188,17821
32.1308,17938
32.1429,18054
32.1549,18170
32.1669,18285
32.2103,18399
32.2223,18512
32.2343,18625
32.2464,18737
32.2584,18848
32.2704,18959
32.3138,19069
32.3258,19178
32.3378,19287
32.3498,19395
32.3619,19503
32.3739,19610
32.4113,19716
32.4233,19822
32.4353,19927
32.4473,20032
32.4594,20136
32.4714,20240
32.5088,20343
32.5208,20446
32.5328,20548
32.5448,20650
32.5568,20751
32.5689,20852
32.6063,20952
32.6183,21052
32.6303,21151
32.6423,21250
32.6543,21348
32.6663,21446
32.6784,21543
32.7098,21640
32.7218,21736
32.7338,21832
32.7458,21928
32.7578,22023
32.7698,22118
32.7819,22212
32.8133,22306
32.8253,22399
32.8373,22492
32.8493,22585
32.8613,22677
32.8733,22769
32.8854,22861
32.9108,22952
32.9228,23043
32.9528,20272
33.0083,19548
33.0143,18824
33.0203,18100
33.0263,17376
33.0384,16652
33.0444,15928
33.0504,15204
33.0563,9412
33.0563,9634
33.0684,9851
33.0804,10063
33.0924,10271
33.1238,10475
33.1779,10675
33.1959,10871
33.2213,11063
33.2754,11252
33.2934,11438
33.3188,11621
33.3728,11801
33.3909,11978
33.4163,12153
33.4283,12325
33.4763,12495
33.4944,12662
33.5198,12827
33.5318,12990
33.5798,13151
33.5979,13310
33.6233,13467
33.6353,13622
33.6833,13775
33.6953,13927
33.7207,14077
33.7328,14225
33.7808,14372
33.7928,14517
33.8182,14661
33.8302,14804
33.8783,14945
33.8903,15085
33.9023,15223
33.9217,15360
33.9337,15496
33.9818,15631
33.9938,15765
34.0058,15897
34.0252,16028
34.0913,14480
34.1288,13756
34.1348,13032
34.1769,12308
34.1829,11584
34.1889,10860
34.1948,6516
34.1948,6837
34.2069,7143
34.2202,7436
34.2804,7717
34.3237,7988
34.3778,8250
34.4212,8504
34.4753,8750
34.5187,8989
34.5728,9222
34.6703,7240
34.7138,6516
34.7198,5792
34.7258,5068
34.7678,2896
34.7678,3620
34.8173,4199
34.9208,4698
35.0243,5144
35.1217,5551
35.2192,5928
35.3167,6281
35.3287,6614
35.4202,6931
35.4322,7233
35.5237,7522
35.5357,7800
35.6272,8068
35.6392,8327
35.7247,8578
35.7367,8822
35.8403,7240
35.9258,6516
35.9318,5792
35.9378,5068
35.9438,2896
35.9438,3620
36.0293,4199
36.1328,4698
36.2363,5144
36.3337,5551
36.4312,5928
36.5287,6281
36.5407,6614
36.6322,6931
36.6442,7233
36.7357,7522
36.7477,7800
36.8392,8068
36.8512,8327
36.9367,8578
36.9487,8822
37.0342,9059
37.0462,9290
37.0582,9515
37.1377,9735
37.1497,9950
37.1617,10160
37.2412,10366
37.2532,10568
37.2652,10766
37.3387,10960
37.3507,11151
37.3627,11339
37.4362,11523
37.4482,11704
37.4602,11883
37.5336,12059
37.5457,12232
37.5577,12403
37.5697,12572
37.6371,12738
37.6492,12902
37.6612,13064
37.6732,13224
37.7406,13382
37.7527,13538
37.7647,13692
37.7767,13845
37.8381,13996
37.8501,14145
37.8622,14293
37.8742,14439
37.9356,14584
37.9476,14727
37.9597,14869
37.9717,15010
38.0331,15149
38.0451,15287
38.0571,15424
38.0692,15559
38.0812,15693
38.1366,15826
38.1486,15958
38.1606,16089
38.1727,16219
38.1847,16348
38.2401,16476
38.2521,16603
38.2641,16729
38.2762,16854
38.2882,16978
38.3376,17101
38.3496,17223
38.3616,17344
38.3736,17464
38.3857,17584
38.4351,17703
38.4471,17821
38.4591,17938
38.4711,18054
38.4831,18170
38.4952,18285
38.5386,18399
38.5506,18512
38.5626,18625
38.5746,18737
38.5866,18848
38.5987,18959
38.6421,19069
38.6541,19178
38.6661,19287
38.6781,19395
38.7022,17376
38.7636,16652
38.7696,15928
38.7756,15204
38.7817,14480
38.7877,13756
38.7937,13032
38.7997,7964
38.7997,8227
38.8371,8481
38.8491,8728
38.8671,8968
38.8912,9201
38.9526,9428
38.9706,9650
38.9947,9867
39.0561,10079
39.0741,10287
39.0982,10490
39.1596,10689
39.1776,10885
39.1957,11077
39.2571,11266
39.2751,11452
39.2932,11635
39.3546,11815
39.3726,11992
39.3907,12166
39.4027,12338
39.4581,12507
39.4761,12674
39.4942,12839
39.5062,13002
39.5616,13163
39.5796,13322
39.5977,13479
39.6097,13634
39.6651,13787
39.6771,13939
39.6951,14089
39.7072,14237
39.7626,14384
39.7746,14529
39.7926,14673
39.8046,14815
39.86,14956
39.8721,15096
39.8841,15234
39.8961,15371
39.9081,15507
39.9635,15642
39.9937,13032
40.0611,12308
40.0671,11584
40.0791,10860
40.0851,10136
40.0911,9412
40.0971,5792
40.0971,6154
40.1091,6494
40.1646,6816
40.2066,7123
40.2681,7417
40.3101,7699
40.3716,7971
40.4076,8234
40.5051,6275
40.5111,6758
40.5666,6275
40.5726,5792
40.6026,2896
40.6026,3620
40.6641,4199
40.7616,4698
40.8651,5144
40.9626,5551
41.0601,5928
41.1576,6281
41.1696,6614
41.261,6931
41.4561,4344
41.4621,2896
41.5536,3620
41.6511,4199
41.7546,4698
41.8581,5144
41.9556,5551
42.0531,5928
42.1505,6281
42.1626,6614
42.254,6931
42.2661,7233
42.3575,7522
42.3696,7800
42.461,8068
42.473,8327
42.5766,6275
42.6561,6758
42.6621,2896
42.7716,3620
42.8691,4199
42.9726,4698
43.0761,5144
43.1736,5551
43.2711,5928
43.3686,6281
43.3806,6614
43.4721,6931
43.4841,7233
43.5756,7522
43.5876,7800
43.6791,8068
43.6911,8327
43.7766,8578
43.7886,8822
43.8741,9059
43.8861,9290
43.8981,9515
43.9776,9735
43.9896,9950
44.0016,10160
44.081,10366
44.0931,10568
44.1051,10766
44.1785,10960
44.1906,11151
44.2026,11339
44.276,11523
44.288,11704
44.3001,11883
44.3735,12059
44.3855,12232
44.3975,12403
44.4096,12572
44.477,12738
44.489,12902
44.501,13064
44.5131,13224
44.5805,13382
44.5925,13538
44.6045,13692
44.6166,13845
44.678,13996
44.69,14145
44.702,14293
44.714,14439
44.7755,14584
44.7875,14727
44.7995,14869
44.8115,15010
44.873,15149
44.885,15287
44.897,15424
44.909,15559
44.9765,13032
45.0005,12308
45.0065,11584
45.0126,10860
45.0186,10136
45.068,9412
45.074,5792
45.074,6154
45.086,6494
45.104,6816
45.1835,7123
45.2075,7417
45.287,7699
45.311,7971
45.3845,8234
45.4085,8488
45.482,8735
45.506,8975
45.5795,9208
45.5915,9435
45.6095,9657
45.683,9874
45.695,10086
45.713,10293
45.7865,10496
45.7985,10695
45.8165,10891
45.8839,11083
45.896,11272
45.914,11458
45.9935,8688
46.0175,7964
46.079,7240
46.091,6516
46.097,5792
46.109,5068
46.1765,3620
46.274,4199
46.3715,4698
46.475,5144
46.5725,5551
46.67,5928
46.7675,6281
46.7795,6614
46.871,6931
46.883,7233
46.9745,7522
46.9865,7800
47.078,8068
47.09,8327
47.1754,8578
47.1875,8822
47.285,7240
47.297,6516
47.3705,5792
47.3765,5068
47.3825,2896
47.3825,3620
47.468,4199
47.5715,4698
47.675,5144
47.7725,5551
47.87,5928
47.9675,6281
47.9795,6614
48.0709,6931
48.083,7233
48.1744,7522
48.1865,7800
48.2779,8068
48.29,8327
48.3754,8578
48.3874,8822
48.4729,9059
48.4849,9290
48.497,9515
48.5764,9735
48.5884,9950
48.6004,10160
48.6799,10366
48.6919,10568
48.7039,10766
48.7774,10960
48.7894,11151
48.8014,11339
48.8749,11523
48.8869,11704
48.8989,11883
48.9724,12059
48.9844,12232
48.9964,12403
49.0084,12572
49.0759,12738
49.0879,12902
49.0999,13064
49.1119,13224
49.1794,13382
49.1914,13538
49.2034,13692
49.2154,13845
49.2769,13996
49.2889,14145
49.3009,14293
49.3744,11584
49.3984,10860
49.4044,10136
49.4105,9412
49.4165,8688
49.4719,5068
49.4719,5481
49.4839,5863
49.5019,6220
49.5814,6557
49.6054,6876
49.6849,7180
49.7089,7472
49.7884,7752
49.8124,8022
49.8859,8283
49.9099,8536
49.9834,8781
50.0074,9019
50.0808,9251
50.0929,9477
50.1109,9698
50.1843,9914
50.1964,10125
50.2144,10332
50.2878,10534
50.2999,10733
50.3179,10928
50.3853,11119
50.3973,11307
50.4154,11492
50.4828,11674
50.4948,11853
50.5129,12029
50.5803,12203
50.5923,12374
50.6043,12543
50.6164,12710
50.6838,12874
50.6958,13036
50.7078,13196
50.7198,13354
50.7873,13511
50.7993,13666
50.8113,13819
50.8233,13970
50.8848,14120
50.8968,14268
50.9088,14414
50.9208,14559
50.9823,14703
50.9943,14845
51.0063,14986
51.0183,15125
51.0303,15263
51.0858,15400
51.0978,15536
51.1098,15670
51.1218,15803
51.1338,15935
51.1893,16066
51.2013,16196
51.2133,16325
51.2253,16453
51.2373,16580
51.2868,16706
51.2988,16831
51.3108,16955
51.3228,17078
51.3348,17200
51.3842,17321
51.3963,17442
51.4083,17562
51.4203,17681
51.4323,17799
51.4817,17916
51.5058,15928
51.5358,15204
51.5419,14480
51.5793,13756
51.5853,13032
51.5913,12308
51.5973,11584
51.6033,7240
51.6033,7529
51.6153,7807
51.6273,8075
51.6828,8334
51.7248,8585
51.7802,8829
51.8223,9066
51.8777,9297
51.8898,9522
51.9258,9742
51.9812,9957
51.9932,10167
52.0293,10373
52.0847,10575
52.0967,10773
52.1268,10967
52.1822,11158
52.1942,11345
52.2243,11529
52.2797,11710
52.2917,11889
52.3218,12065
52.3772,12238
52.3892,12409
52.4012,12577
52.4253,12743
52.4807,12907
52.4927,13069
52.5047,13229
52.5288,13387
52.5842,13543
52.5962,13697
52.6082,13850
52.6262,14001
52.6817,14150
52.6937,14298
52.7057,14444
52.7237,14589
52.7792,14732
52.7912,14874
52.8032,15014
52.8212,15153
52.8332,15291
52.8827,15428
52.8947,15563
52.9067,15697
52.9368,13032
52.9982,12308
53.0042,11584
53.0102,10860
53.0223,10136
53.0283,9412
