Time,CwndBytes
50.167,30664
50.179,30732
50.191,30800
50.2211,28960
50.2271,27512
50.3412,27588
50.3532,27664
50.3653,27739
50.3773,27814
50.3893,27889
50.4013,27964
50.4133,28038
50.4253,28112
50.4374,28186
50.4494,28260
50.4614,28334
50.4734,28407
50.4854,28480
50.4974,28553
50.5095,28626
50.5215,28699
50.5335,28772
50.5455,28844
50.5575,28916
50.5695,28988
50.5816,29060
50.5936,29132
50.6056,29203
50.6176,29274
50.6296,29345
50.6416,29416
50.6536,29487
50.6657,29558
50.6777,29628
50.6897,29698
50.7017,29768
50.7137,29838
50.7257,29908
50.7378,29978
50.7498,30047
50.7618,30116
50.7738,30185
50.7858,30254
50.7978,30323
50.8099,30392
50.8219,30460
50.8339,30528
50.8459,30596
50.8579,30664
50.8699,30732
50.882,30800
50.894,30868
50.906,30935
50.918,31002
50.93,31069
50.942,31136
50.954,31203
50.9661,31270
50.9781,31337
50.9901,31403
51.0021,31469
51.0141,31535
51.0261,31601
51.0382,31667
51.0502,31733
51.0622,31799
51.0742,31864
51.0862,31929
51.0982,31994
51.1103,32059
51.1223,32124
51.1343,32189
51.1463,32254
51.1583,32319
51.1703,32383
51.1824,32447
51.1944,32511
51.2064,32575
51.2184,32639
51.2304,32703
51.2545,31567
51.2605,32725
51.2665,33884
51.2725,35042
51.2785,36200
51.2845,37359
51.2905,38517
51.2965,39676
51.3025,40834
51.3086,41992
51.3146,41848
51.3206,41703
51.3266,41558
51.3326,41413
51.3386,41268
51.3446,41124
51.3506,40979
51.3566,40834
51.3626,40689
51.3686,40544
51.3746,40400
51.3806,26064
51.3806,26144
51.3926,26224
51.4046,26303
51.4167,26382
51.4287,26461
51.4407,26540
51.4527,26619
51.4647,26697
51.4767,26775
51.4888,26853
51.5008,26931
51.5128,27008
51.5248,27085
51.5368,27162
51.5488,27239
51.5609,27315
51.5729,27391
51.5849,27467
51.5969,27543
51.6089,27619
51.6209,27694
51.633,27769
51.645,27844
51.657,27919
51.669,27994
51.681,28068
51.693,28142
51.705,28216
51.7171,28290
51.7291,28364
51.7411,28437
51.7531,28510
51.7651,28583
51.7771,28656
51.7892,28729
51.8012,28801
51.8132,28873
51.8252,28945
51.8372,29017
51.8492,29089
51.8613,29161
51.8733,29232
51.8853,29303
51.8973,29374
51.9093,29445
51.9213,29516
51.9334,29587
51.9454,29657
51.9574,29727
51.9694,29797
51.9814,29867
51.9934,29937
52.0054,30007
52.0175,30076
52.0295,30145
52.0415,30214
52.0535,30283
52.0655,30352
52.0775,30421
52.0896,30489
52.1016,30557
52.1136,30625
52.1256,30693
52.1376,30761
52.1496,30829
52.1617,30897
52.1737,30964
52.1857,31031
52.1977,31098
52.2097,31165
52.2217,31232
52.2338,31299
52.2458,31365
52.2578,31431
52.2698,31497
52.2818,31563
52.2938,31629
52.3058,31695
52.3179,31761
52.3299,31827
52.3419,31892
52.3539,31957
52.384,31567
52.39,32725
52.396,33884
52.402,35042
52.408,36200
52.414,37359
52.42,38517
52.426,39676
52.4321,40834
52.4381,41992
52.4441,41848
52.4501,41703
52.4561,41558
52.4621,41413
52.4681,41268
52.4741,41124
52.4801,40979
52.4861,40834
52.4921,40689
52.4981,40544
52.5041,40400
52.5101,26064
52.5101,26144
52.5221,26224
52.5342,26303
52.5462,26382
52.5582,26461
52.5702,26540
52.5822,26619
52.5942,26697
52.6062,26775
52.6183,26853
52.6303,26931
52.6423,27008
52.6543,27085
52.6663,27162
52.6783,27239
52.6904,27315
52.7024,27391
52.7144,27467
52.7264,27543
52.7384,27619
52.7504,27694
52.7625,27769
52.7745,27844
52.7865,27919
52.7985,27994
52.8105,28068
52.8225,28142
52.8346,28216
52.8466,28290
52.8706,27512
52.8766,28960
52.9787,29032
52.9908,29104
53.0028,29176
53.0148,29247
53.0268,29318
53.0388,29389
53.0508,29460
53.0629,29531
